"legis.names","party","idealpoint","sd","term","term.session","KMT.whip","DPP.whip","KMT.whipName","DPP.whipName","group.mu","ideal.distance","ideal.inter.distance","year","session","election","vote_get","vote_rate","con_size","bigdist","middist","windegree","ballotindex","sex","degree","areaName","party.D","party.K","system.change","PR.legis"
"黃義交","P",1.01836695265937,0.0428410632839656,5,"5-1",1.07703364513388,-1.18787265228079,"曾永權","柯建銘",0.999873304162722,0.000342015034717617,NA,2002,"1",0,61948,0.1432,7,0,1,1.14564705,0.011441411107875,1,"省立虎尾中學畢業、;淡江大學教育資料科學系畢業、;文化大學中美關係研究所碩士、;南非金山大學語文研究、;英國牛津大學外交官訓練所畢業、;駐外國際新聞人員乙種特考及格;","台中市",0,0,0,0
"何敏豪","T",-0.446661435425445,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",-0.432084408300509,0.00021248971980113,NA,2002,"2",0,42114,0.0974,7,0,1,0.77884322,0.00512720510720386,1,"中興大學企管系畢業、;東海大學公共行政碩士班結業、;美國加州進修管理科學;","台中市",0,0,0,0
"何智輝","K",0.503820378463107,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",0.429591882601553,0.000237899763404051,0.667976669425841,2002,"2",0,36781,0.1419,4,0,0,0.70973182,0.0197741749256175,1,"臺北工專工業工程科畢業、;文化大學政研所研究、;北科大生管所碩士班;","苗栗縣",0,1,0,0
"何金松","D",-0.600187944425219,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",-0.545741708845039,0.0822025817126658,1.25312872461297,2002,"2",0,32701,0.125,4,0,0,0.62476835,0.0268929107599888,1,"秀林國小、;嘉義縣中、;省立嘉工畢業;","嘉義縣",1,0,0,0
"余政道","D",-0.572284154516918,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",-0.545741708845039,0.0669806161200037,1.19143453741813,2002,"2",0,36812,0.0636,9,1,0,0.63607147,0.00975327193100109,1,"臺北醫學院畢業、;美國紐澤西州立大學財金研究所、;美國南加州大學法學碩士、;博士班研究;","高雄縣",1,0,0,0
"侯彩鳳","K",0.519244378054784,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",0.429591882601553,0,0.693426589466552,2002,"2",0,NA,NA,NA,NA,NA,NA,NA,0,"正修技術學院電子科畢;","全國不分區",0,1,0,0
"侯水盛","D",-0.592141680402354,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",-0.545741708845039,0.0776534365509634,1.23517897093289,2002,"2",0,35876,0.0673,8,0,1,0.60593845,0.042236315653221,1,"中國醫藥學院醫學士、;美國聖路易大學醫管碩士、;美國聖路易大學醫管博士班;","台南縣",1,0,0,0
"傅崑萁","P",0.511461104994165,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",0.46234296305105,0.00241259186794398,NA,2002,"2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
"劉世芳","D",-0.0350665788100954,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",-0.545741708845039,0.0775129296641493,0.307260636900459,2002,"2",0,NA,NA,NA,NA,NA,NA,NA,0,"美國奧克拉荷馬州大學環工碩士;","全國不分區",1,0,0,0
"劉俊雄","D",-0.592141680402354,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",-0.545741708845039,0.0776534365509634,1.23517897093289,2002,"2",0,NA,NA,NA,NA,NA,NA,NA,1,"中山大學企管班結業;","全國不分區",1,0,0,0
"劉憶如","P",0.246027280661373,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",0.46234296305105,0.0467924744477116,NA,2002,"2",0,NA,NA,NA,NA,NA,NA,NA,0,"臺灣大學政治學學士、;美國芝加哥大學企管碩士、經濟學博士;","全國不分區",0,0,0,0
"劉政鴻","K",0.519244378054784,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",0.429591882601553,0,0.693426589466552,2002,"2",0,41493,0.1601,4,0,0,0.8006553,0.0584391947650792,1,"竹南高中畢業、;文化大學企業公關研習班結業、;情報學校士官班結業、;革命實踐研究班一一一期結業;","苗栗縣",0,1,0,0
"劉文雄","P",0.516119879397613,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",0.46234296305105,0.00289195673174519,NA,2002,"2",0,52778,0.3067,3,0,0,1.22683899,0.00406118700134801,1,"國立政治大學地政系、;海洋大學航管研究所碩士班畢業;","基隆市",0,0,0,0
"劉松藩","P",0.516119879397613,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",0.46234296305105,0.00289195673174519,NA,2002,"2",0,NA,NA,NA,NA,NA,NA,NA,1,"省立臺中高商畢業、;日本近畿大學商經科畢業、;美國聖若望大學榮譽法學博士;","全國不分區",0,0,0,0
"劉銓忠","K",0.516119879397613,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",0.429591882601553,9.76249185866695e-06,0.688232671939712,2002,"2",0,32954,0.0498,11,1,0,0.59764146,0.0268944981653915,1,"高職畢業;","台中縣",0,1,0,0
"卓伯源","K",0.238423861351392,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",0.429591882601553,0.0788601626015605,0.304595684812909,2002,"2",0,39680,0.0646,10,1,0,0.71036926,0.0473786572287428,1,"國立臺灣大學法律系學士、;國立海洋大學法學研究所碩士、;教育部大學教師資格審查合格;","彰化縣",0,1,0,0
"卓榮泰","D",-0.572284154516918,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",-0.545741708845039,0.0669806161200037,1.19143453741813,2002,"2",0,42660,0.0689,10,1,0,0.75795533,0.00579422687248765,1,"日新國小、;大同國中、;復興高中、;東吳大學法律系、;中興大學法律系;","台北市第一選舉區",1,0,0,0
"吳成典","P",0.51065592123501,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",0.46234296305105,0.00233414192848504,NA,2002,"2",0,10292,0.0178,1,0,0,0.82247173,0.00894466155099539,1,"金門中學、;輔仁大學化學系、;美國凱斯西儲大學博士;","金門縣",0,0,0,0
"吳敦義","K",0.460102327965141,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",0.429591882601553,0.00349778208880587,0.598426552198017,2002,"2",0,75042,0.3035,4,0,0,1.51747762,0.0227112070912202,1,"草屯鎮新庄國小畢業、;省立臺中一中初、高中畢業、;國立臺灣大學畢業;","南投縣",0,1,0,0
"吳東昇","T",-0.446661435425445,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",-0.432084408300509,0.00021248971980113,NA,2002,"2",0,NA,NA,NA,NA,NA,NA,NA,1,"臺大法律系畢業、;哈佛企管碩士暨法學博士;","全國不分區",0,0,0,0
"呂學樟","P",0.516119879397613,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",0.46234296305105,0.00289195673174519,NA,2002,"2",0,36075,0.223,3,0,0,0.89199614,0.0124635288470656,1,"明新技術學院工管科畢業、;國立交通大學管理學院結業、;英國國立格萊摩根大學碩士;","新竹市",0,0,0,0
"呂新民","K",0.51065592123501,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",0.429591882601553,7.3761590545131e-05,0.679196750368412,2002,"2",0,30911,0.0393,13,1,0,0.55011848,0.0601704798375898,1,"八德國小、;省立桃園初中、;省立桃園高中、;國立師範大學;","桃園縣",0,1,0,0
"周伯倫","D",-0.580422010348758,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",-0.545741708845039,0.0712590948666612,1.20926616578449,2002,"2",0,26709,0.0536,8,0,1,0.48243024,0.0103319935416398,1,"東吳大學法律系、;臺中一中、;瑞芳國中、;瑞芳國小;","台北縣第一選舉區",1,0,0,0
"周慧瑛","D",-0.592141680402354,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",-0.545741708845039,0.0776534365509634,1.23517897093289,2002,"2",0,42754,0.0711,10,1,0,0.7825582,0.00728787950290297,0,"北一女中畢、;東海大學外文學系畢;","台北縣第二選舉區",1,0,0,0
"周清玉","D",-0.592141680402354,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",-0.545741708845039,0.0776534365509634,1.23517897093289,2002,"2",0,43896,0.0714,10,1,0,0.785846,0.0104021317788554,0,"國立臺灣大學社會系畢業、;美國舊金山州立大學進修、;美國舊金山東北社區心理衛中心訓練、;東海大學省政班三年結業;","彰化縣",1,0,0,0
"周錫瑋","P",0.516119879397613,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",0.46234296305105,0.00289195673174519,NA,2002,"2",0,66337,0.1331,8,0,1,1.19820941,0.0224718724152125,1,"輔仁大學大眾傳播系、;美國南加州大學公共行政碩士、;美國南加州大學企業管理碩士;","台北縣第一選舉區",0,0,0,0
"周雅淑","D",-0.850417451583823,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",-0.545741708845039,0.288303954966344,1.87597352756898,2002,"2",0,48274,0.0822,9,1,0,0.82201811,0.0335326429287572,0,"汐止國小、;秀峰國中、;省立板中、;北一女中、;臺大法律系;","台北縣第三選舉區",1,0,0,0
"唐碧娥","D",-0.592141680402354,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",-0.545741708845039,0.0776534365509634,1.23517897093289,2002,"2",0,36877,0.1123,NA,0,1,0.11232577,0.00931245469107927,0,"新南國小、;金城國中、;長榮中學、;日本國立宇都宮大學;","台南市",1,0,0,0
"孫國華","K",0.519244378054784,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",0.429591882601553,0,0.693426589466552,2002,"2",0,NA,NA,8,NA,NA,NA,NA,1,"柏克萊加州大學工程博士、;肯塔基大學工程碩士、;臺灣大學機械工程學士;","僑選",0,1,0,0
"孫大千","P",-0.0350665788100954,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",0.46234296305105,0.247416252334515,NA,2002,"2",0,90344,0.1148,13,1,0,1.60783875,0.0202309444831627,1,"美國俄亥俄州立大學工業、焊接與系統工程博士;國立臺灣大學化工系學士;","桃園縣",0,0,0,0
"尤清","D",-0.600187944425219,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",-0.545741708845039,0.0822025817126658,1.25312872461297,2002,"2",0,NA,NA,NA,NA,NA,NA,NA,1,"德國海德堡大學法學博士;","全國不分區",1,0,0,0
"廖國棟","K",0.519244378054784,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",0.429591882601553,0,0.693426589466552,2002,"2",0,9645,0.1412,4,0,0,0.70575581,NA,1,"美國太平洋國際大學道學碩士、;高雄醫學大學醫學系畢業、;臺北縣淡江高中畢業、;臺東縣都蘭國中畢業、;臺東縣都蘭國小畢業;","平地原住民",0,1,0,0
"廖婉汝","K",0.494644516849871,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",0.429591882601553,0.00060515317130101,0.653062031890515,2002,"2",0,35742,0.0872,7,0,1,0.69777589,0.0218665456569139,0,"屏東縣車城國小、;道明中學初中部、;省立高雄女中、;國立臺灣師範大學教育系;","屏東縣",0,1,0,0
"廖本煙","T",-0.451597607861623,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",-0.432084408300509,0.000380764957111869,NA,2002,"2",0,35606,0.0715,8,0,1,0.64313195,0.0373660457103403,1,"臺北縣三峽鎮大埔國小、;三峽國中、;省立板橋高中、;輔仁大學企管、;中興大學公共行政研究、;哈佛大學政經領袖班、;臺北大學土地開發進修、;中華大學管理學院;","台北縣第一選舉區",0,0,0,0
"廖風德","K",0.516119879397613,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",0.429591882601553,9.76249185866695e-06,0.688232671939712,2002,"2",0,38485,0.1886,4,0,0,0.94302405,0.00872757334673419,1,"國立政治大學歷史學博士、;新聞學碩士、;淡江歷史系學士、;羅東高中、;東光初中、;廣興國小畢業;","宜蘭縣",0,1,0,0
"龐建國","P",0.516119879397613,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",0.46234296305105,0.00289195673174519,NA,2002,"2",0,35767,0.0594,10,1,0,0.65332085,0.00808443949611013,1,"臺南縣佳里國小、;北門中學、;中興大學應用數學系、;臺灣大學三民所碩士、;美國布朗大學社會學博士;","台北市第二選舉區",0,0,0,0
"張俊宏","D",-0.592141680402354,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",-0.545741708845039,0.0776534365509634,1.23517897093289,2002,"2",0,NA,NA,NA,NA,NA,NA,NA,1,"臺大政治研究所碩士;","全國不分區",1,0,0,0
"張學舜","D",-0.572284154516918,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",-0.545741708845039,0.0669806161200037,1.19143453741813,2002,"2",0,52175,0.2556,3,0,0,1.02248286,0.00902946497748154,1,"大同國小、;竹東國中、;竹東高中、;世新大學;","新竹縣",1,0,0,0
"張川田","D",-0.592141680402354,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",-0.545741708845039,0.0776534365509634,1.23517897093289,2002,"2",0,34991,0.1715,4,0,0,0.8574082,0.0213556697334088,1,"壯圍大福國小畢業、;宜蘭初中、;高中畢業、;東海大學政治系畢業、;教育部留學考試及格、;臺灣大學國家發展研究所;","宜蘭縣",1,0,0,0
"張旭成","D",-0.600187944425219,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",-0.545741708845039,0.0822025817126658,1.25312872461297,2002,"2",0,NA,NA,8,NA,NA,NA,NA,1,"美國哥倫比亞大學政治學博士;","僑選",1,0,0,0
"張昌財","K",0.496181227273702,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",0.429591882601553,0.000531908923950957,0.655548094016576,2002,"2",0,32938,0.0419,13,1,0,0.58619269,0.050641874048627,1,"明志工專化工科畢業、;臺灣科技大學化工系、;美國威斯康辛大學碩士、;美國威斯康辛大學博士;","桃園縣",0,1,0,0
"張清芳","D",-0.600187944425219,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",-0.545741708845039,0.0822025817126658,1.25312872461297,2002,"2",0,40921,0.0821,8,0,1,0.73913393,0.0168661295297743,1,"樹林大同國校、;樹林中學、;恆毅高中、;東吳大學法學士、;百靈頓大學企管碩士;","台北縣第一選舉區",1,0,0,0
"張秀珍","D",-0.592141680402354,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",-0.545741708845039,0.0776534365509634,1.23517897093289,2002,"2",0,NA,NA,8,NA,NA,NA,NA,0,"紐約大學企管管理研究、;哈佛政經所高階主管進修班結業;","僑選",1,0,0,0
"張花冠","D",-0.592141680402354,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",-0.545741708845039,0.0776534365509634,1.23517897093289,2002,"2",0,36101,0.1379,4,0,0,0.68972698,0.0116103597725564,0,"嘉義女中、;國立中興大學企業管理學系畢業、;嘉義縣姊妹連線婦女權利協進會總會長;","嘉義縣",1,0,0,0
"張蔡美","K",0.51863094134507,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",0.429591882601553,3.76304596825595e-07,0.692405320797241,2002,"2",0,24145,0.1493,3,0,0,0.59701308,0.00443582056660006,0,"美國西雅圖西堤大學企管碩士;","新竹市",0,1,0,0
"彭添富","D",-0.592141680402354,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",-0.545741708845039,0.0776534365509634,1.23517897093289,2002,"2",0,68758,0.0874,13,1,0,1.22367591,0.027214653163077,1,"美國明尼蘇達州曼徹州立大學公共行政管理碩士;中華大學科技管理研究所博士班;","桃園縣",1,0,0,0
"徐中雄","K",0.0641153456724545,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",0.429591882601553,0.207142436117276,0.142576748550359,2002,"2",0,40987,0.0619,11,1,0,0.74332496,0.0370981813660845,1,"美國北科羅拉多大學殘障福利哲學博士、;特殊教育碩士、;東吳學政治系、;豐原高中、;明道中學、;瑞穗國小;","台中縣",0,1,0,0
"徐少萍","K",0.51537011693935,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",0.429591882601553,1.5009899190569e-05,0.686989231365092,2002,"2",0,29051,0.1688,3,0,0,0.67529841,0.00132351992275501,0,"東吳大學法律系;","基隆市",0,1,0,0
"徐志明","D",-0.390722031088958,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",-0.545741708845039,0.00596663750471895,0.828038865769956,2002,"2",0,37260,0.0644,9,1,0,0.64381242,0.0499565313199305,1,"大寮國小畢業、;大寮國中畢業、;私立神州高中畢業、;英國奈布萊茲大學畢業、;國立中山大學政治學研究所碩士學分班研究;","高雄縣",1,0,0,0
"徐耀昌","P",0.516119879397613,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",0.46234296305105,0.00289195673174519,NA,2002,"2",0,44432,0.1715,4,0,0,0.85736669,0.029847596035974,1,"頭份國小、;大成中學、;親民工商專校企管系畢業、;後幹班第二○六期、;革命實踐研究院結業;","苗栗縣",0,0,0,0
"曹原彰","P",0.516119879397613,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",0.46234296305105,0.00289195673174519,NA,2002,"2",0,2566,0.558,1,0,0,1.12692139,0.00615039761771992,1,"國立師範大學畢業;","連江縣",0,0,0,0
"曹啟鴻","D",-0.600187944425219,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",-0.545741708845039,0.0822025817126658,1.25312872461297,2002,"2",0,43228,0.1055,7,0,1,0.84392189,0.0245614501243379,1,"林邊國小畢業、;高雄市立二中畢業、;高雄中學畢業、;文化大學東語系畢業、;高雄師範大學教育研究所結業;","屏東縣",1,0,0,0
"曾永權","K",0.519244378054784,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",0.429591882601553,0,0.693426589466552,2002,"2",0,41037,0.1001,7,0,1,0.80114793,0.0192092948211345,1,"逢甲大學畢業、;六十一年高考及格、;六十二年乙等特考關務人員優等及格、;美國諾斯諾普大學工業管理研究所;","屏東縣",0,1,0,0
"曾華德","K",0.211424500659609,0.0436886110018086,5,"5-2",0.519244378054784,-0.313478018345452,"曾永權","柯建銘",0.429591882601553,0.0947530769195807,0.275522654457858,2002,"2",0,13982,0.1635,4,0,0,0.81738358,NA,1,"國立臺東農工、;屏東師專、;東海大學公共行政研究班、;人力管理訓練班、;第一期國家發展研究班;","山地原住民",0,1,0,0
